case_id,case_class,state,oris,mass_hint,arm,verdict,confidence,kind,replicate_verdicts,downstream_action,packet_file,detail,rationale,resolved_by_cleanup,resolution
c-IL0750400-pleasant-hill,token_reporter,IL,IL0750400,1.0,opus,token_reporting_flag,high,cross_class_same_ori_contradiction,"published_zero:genuine_zero_year(luna,high) via b2-IL0750400-pleasant-hill",reconcile_before_apply,batches/batch_061.json,"Sub-classification: structural zero, treat as missing — not a thin year and not a credible zero. All three lanes carry all-seven-zeros; the selected CIUS row is a literal printed zero but is assigned months=12 by assumption, and the underlying Return-A submission is 0 months. Note that SRS=0 months is mechanically implied by a zero count for a NIBRS back-converted agency, so it is NOT independent evidence here — the case rests on the break, not on the month field. RECOMMENDED 2024 VALUE: do not publish 0 for Census place 1760534. Own-history fill is BLOCKED by the 2-year recency rule (the last real positive report is 2019, five years back), so the repair must be a peer-based fill for local_police in the (0, 1000] population band, or better, route place 1760534 to the silent-agency-territory / benchmark-constrained imputation path already built for this situation. Current EST2024 (reported 0 -> estimated 0, all 7 offenses observed) is not a defensible repair: it publishes a populated municipal polygon at exactly zero risk. Same treatment should apply to 2020-2023, which are the same structural zero.","The disqualifying fact is the break, not the level. This agency reported 24 offenses in 2018 at 12 SRS months, 2 in 2019, and then FIVE consecutive years (2020-2024) of exact zero across all seven streams with zero Return-A months in every one of them. A stable population of ~900-930 does not change its underlying crime rate from 24/yr to a five-year run of true zeros; even taking the more conservative reading that 2018 was a burst (5 burglaries + 19 larcenies could be one spree) and the true rate is only ~2/yr, P(five consecutive zeros | mean 2) = e^-10 ~ 4.5e-5. The 2019 year already shows the records break beginning — the packet's own composition scorer flags it as distorted (burglary 0% of the year against 21% across baseline years). ABSOLUTE PLAUSIBILITY: a single zero year for a 900-person village is genuinely reachable, which is why a rate floor alone could not settle this — but a five-year uninterrupted run is a statement about the records system, not about crime. This is what separates it from Ruma and Cowden, which I escalated: those step down from a baseline of 3-4/yr, this one steps down from 24. Confidence is high on non-credibility of the published zero; the repair LEVEL is uncertain (peer-based, since own history is stale), which I have flagged in the detail rather than in the verdict.",1,x-IL0750400-pleasant-hill:misread_missing(opus/high)
b2-NH0074800-sutton,published_zero,NH,NH0074800,1.0,luna,genuine_zero_year,high,cross_class_same_ori_contradiction,"token_reporter:token_reporting_flag(sol,high) via c-NH0074800-sutton",reconcile_before_apply,batches/batch_038.json,2024 is a genuine full-year zero.,The 12-month NIBRS batch header records zero offenses; the one-month SRS zero cannot establish coverage but is irrelevant to the complete NIBRS report. Zero is plausible for population 2060.,1,x-NH0074800-sutton:genuine_zero_year(opus/medium)
c-NH0074800-sutton,token_reporter,NH,NH0074800,1.0,sol,token_reporting_flag,high,cross_class_same_ori_contradiction,"published_zero:genuine_zero_year(luna,high) via b2-NH0074800-sutton",reconcile_before_apply,batches/batch_063.json,"Missing after only 1 believable month; zero cannot annualize; provisional ~4 from the median of corrected recent submissions (2021 ~9, 2022 ~4, 2023 ~4). EST2024=0 not defensible.","Publication totals repeatedly equal short SRS submissions — four months 2021, three 2022-23, one 2024 — and a structural annual zero is implausible at pop 2,060.",1,x-NH0074800-sutton:genuine_zero_year(opus/medium)
b2-PA0542800-tower-city,published_zero,PA,PA0542800,1.0,luna,genuine_zero_year,high,cross_class_same_ori_contradiction,"token_reporter:token_reporting_flag(opus,medium) via c-PA0542800-tower-city",reconcile_before_apply,batches/batch_042.json,[raw:true_zero] Accept 2024 as a genuine full-year zero across all seven Part-I offenses.,"A 12-month NIBRS batch header confirms real full-year submission with zero Part-I counts. This is measured coverage, not a zero-month publication artifact.",1,x-PA0542800-tower-city:genuine_zero_year(opus/medium)
b2-TX2340200-edgewood,published_zero,TX,TX2340200,1.0,luna,genuine_zero_year,high,cross_class_same_ori_contradiction,"token_reporter:token_reporting_flag(opus,high) via c-TX2340200-edgewood",reconcile_before_apply,batches/batch_045.json,[raw:true_zero] 2024 is a genuine full-year zero; use the reported 0 Part-I offenses.,"The decisive fact is the 12-month NIBRS batch header with zero counts. Although historical reporting is sparse, the full-year NIBRS submission establishes coverage; the 0-month SRS cannot rescue or invalidate the zero.",1,x-TX2340200-edgewood:misread_missing(opus/medium)
c-TX2340200-edgewood,token_reporter,TX,TX2340200,1.0,opus,token_reporting_flag,high,cross_class_same_ori_contradiction,"published_zero:genuine_zero_year(luna,high) via b2-TX2340200-edgewood",reconcile_before_apply,batches/batch_066.json,"Sub-verdict: structural_zero_treat_as_missing, for 2023 AND 2024 (both CIUS 0 at assumed-12mo over SRS 0 reported months). EST2024 = 0 observed is NOT defensible on Census place 4822612 at weight 1. Repair is awkward and the packet's own baseline cannot be used: the only 12-month year in the record, 2022, reports 2 MURDERS AND ZERO OF EVERYTHING ELSE for a town of 1,649. That is a probable offence-column misalignment, not a crime record — a 121/100k murder rate with no larceny, no burglary and no assault is not a coherent vector — and it must be quarantined before any fill, because it is currently the agency's sole baseline year and would poison every own-history estimate. With 2022 quarantined the last usable anchor is 2021 (8 on 11 NIBRS months = 8.7/yr), three years back, so the 2-year rule forces a peer fill: 702.6/100k x 1,763 = ~12/yr. Fill ~9-12. SEPARATE HIGH-VALUE TICKET: the 2022 murder-only vector for TX2340200 should be pulled and re-parsed against the source table; it is a data_error independent of this 2024 ruling.","Edgewood's record contains exactly one real data point and one corrupt one. The real one is 2021: 8 offences on 11 NIBRS months, annualising to 8.7/yr, which is in the normal range for a 1,763-person local_police agency against a peer band median implying ~12/yr. Everything else is absence — 2018, 2019 and 2020 are SRS 0/0mo non-reports, and 2023 and 2024 are CIUS zeros over SRS records showing 0 reported months. A town whose one measured year produced 8 index offences, with a functioning PD and a population growing from 1,493 to 1,763, does not reach zero across all seven streams; the level is not a reachable crime outcome. The NIBRS 12-month headers for 2023-2024 are zero-report batches: on a zero total the header cannot distinguish twelve crime-free months from twelve compliance filings, and the agency's own 2021 output decides it. The corrupt 2022 vector matters to the ruling as well as being a defect in its own right, because it is what produces the misleadingly benign screen framing 'own full-year median 1, 2024 is 0.0% of it' — a median of 1 makes a zero look like a small step when the agency's real level is ~9.",1,x-TX2340200-edgewood:misread_missing(opus/medium)
c-KY0360400-wayland,token_reporter,KY,KY0360400,0.5,sol,token_reporting_flag,high,cross_class_same_ori_contradiction,"published_zero:genuine_zero_year(luna,high) via b2-KY0360400-wayland",reconcile_before_apply,batches/batch_066.json,Missing; 0 believable Return-A months; repair from valid history or small-agency peer model. EST2024=0 not defensible.,"Counts tightly coupled to status: positive years 12 SRS months, zero years 0 months including 2024.",1,x-KY0360400-wayland:genuine_zero_year(opus/medium)
b2-KY0430200-caneyville,published_zero,KY,KY0430200,0.5,luna,genuine_zero_year,high,cross_class_same_ori_contradiction,"token_reporter:token_reporting_flag(sol,high) via c-KY0430200-caneyville",reconcile_before_apply,batches/batch_045.json,[raw:true_zero] Accept the 2024 CIUS zero for all seven offenses; no partial-year adjustment.,"The 12-month NIBRS batch header independently establishes a real full-year submission with zero Part-I offenses. The 0-month SRS is irrelevant corroboration, not the basis for the decision.",1,x-KY0430200-caneyville:genuine_zero_year(sol/medium)
c-KY0430200-caneyville,token_reporter,KY,KY0430200,0.5,sol,token_reporting_flag,high,cross_class_same_ori_contradiction,"published_zero:genuine_zero_year(luna,high) via b2-KY0430200-caneyville",reconcile_before_apply,batches/batch_067.json,Missing; 0 believable Return-A months; use limited valid history plus matched peers; do not annualize zero. EST2024=0 not defensible.,Zero years coincide with 0 SRS months while the sole positive year reports 12 — the blank-as-zero signature.,1,x-KY0430200-caneyville:genuine_zero_year(sol/medium)
c-KY0430300-clarkson,token_reporter,KY,KY0430300,0.5,sol,token_reporting_flag,high,cross_class_same_ori_contradiction,"published_zero:genuine_zero_year(luna,high) via b2-KY0430300-clarkson",reconcile_before_apply,batches/batch_067.json,Missing; 0 believable Return-A months; replace via recent valid history or peer model. EST2024=0 not defensible.,2023 and 2024 zeros rest on 0-month SRS; CIUS has previously printed zero while NIBRS-equivalent was positive.,1,x-KY0430300-clarkson:genuine_zero_year(opus/medium)
b2-KY0900200-bloomfield,published_zero,KY,KY0900200,0.5,luna,genuine_zero_year,high,cross_class_same_ori_contradiction,"token_reporter:token_reporting_flag(sol,high) via c-KY0900200-bloomfield",reconcile_before_apply,batches/batch_046.json,[raw:true_zero] 2024 is a genuine full-year zero for the municipal Bloomfield Police Department footprint.,"A 12-month NIBRS batch header reports zero Part-I offenses, providing full-year submission evidence independent of the 1-month SRS artifact. Prior positive years and smoothness do not determine authenticity; composition is uniformly zero and therefore neutral. The CIUS zero is not BLANK-AS-ZERO.",1,x-KY0900200-bloomfield:token_reporting_flag(sol/medium)
c-PA0542800-tower-city,token_reporter,PA,PA0542800,0.5,opus,token_reporting_flag,medium,cross_class_same_ori_contradiction,"published_zero:genuine_zero_year(luna,high) via b2-PA0542800-tower-city",reconcile_before_apply,batches/batch_068.json,"Sub-ruling: structural_zero_treat_as_missing — but state explicitly that this is NOT a blank-as-zero artifact. NIB carries 12 reported months on the 2024 batch header, so under the current rules the completeness is a real measurement and the SRS 0-month row is only the back-conversion shadow. The flag therefore rests on ABSOLUTE PLAUSIBILITY across the whole span, not on the completeness label: over 2022-2024 this ORI filed three header-confirmed 12-month NIBRS years (0, 1, 0) totalling ONE Part-I offence for a borough of ~1,430, i.e. about 23 per 100k per year against a peer-band median of 702.6 and a national Part-I rate near 2,000. One offence in ~4,300 person-years is not a crime outcome, it is a recording outcome. The likely mechanism is structural rather than dishonest: the 2019 Schuylkill County coverage table lists Tower City Borough Police Dept (717-647-4367) as primary WITH PSP Schuylkill Haven as station coverage — the standard PA part-time-local / PSP-backup arrangement, in which most incidents and effectively all off-hours reports are recorded under the PSP station's ORI. So the ORI's nil returns can be honest while the borough polygon's exposure is nonzero and simply lives outside this ORI. Repair consequences: uplift cannot rescue a zero and an own-history fill reproduces ~0, so NEITHER standard route works — Tower City borough cousub 4210777184 needs PSP-localized counts (the pending PA state-police localization work) or an explicit peer floor, and 2024 should","Unlike the nine sub-12-month cases the submission here is real, so the flag is grounded in absolute plausibility rather than in a fabricated completeness label. The principled line against Freemansburg (which I escalated) is that a nonzero count proves the agency's record pipeline is live and measuring something, whereas a sustained exact zero across three consecutive full NIBRS years is the structural-zero signature; and a zero is the one value no ratio or uplift can ever repair, so leaving it 'observed' permanently hard-codes a false 0 exposure. Medium rather than high because I am overriding the strongest completeness evidence in the batch on plausibility grounds, and because the PSP-coverage mechanism is inferred from a 2019 county table rather than from 2024 records.",1,x-PA0542800-tower-city:genuine_zero_year(opus/medium)
b2-AL0060300-clio,published_zero,AL,AL0060300,0.0,luna,genuine_zero_year,high,cross_class_same_ori_contradiction,"token_reporter:token_reporting_flag(opus,medium) via c-AL0060300-clio",reconcile_before_apply,batches/batch_050.json,"[raw:true_zero] 2024 is a genuine full-year zero for Clio Police Department, ORI AL0060300, footprint Census place 0115640 (Clio city), population 1,194.",The decisive fact is the 12-month NIBRS batch header with zero Part-I offenses. This is a real full-year submission; CIUS/SRS agreement is not independent corroboration. The zero is absolutely plausible for this population.,1,x-AL0060300-clio:misread_missing(sol/high)
